threshold,roc_auc,pr_auc,accuracy,balanced_accuracy,precision,pathogenic_recall,specificity,f1,f1_binary,f1_macro,f1_weighted,mcc,cohen_kappa,brier_score,log_loss,ppv,npv,tn,fp,fn,tp,false_negative_rate,false_positive_rate,calibration_quality,medical_utility_score,clinical_safety_score,dataset_split,panel,n
0.835,0.8478143022783056,0.9040847361024198,0.63918402039949,0.7074200116784706,0.913232104121475,0.5226567349472377,0.8921832884097035,0.6648243189893407,0.6648243189893407,0.6370601116345691,0.6473138711718817,0.3948617768521217,0.3317543440046964,0.142691432010178,0.4519997382294056,0.913232104121475,0.4626135569531795,662,80,769,842,0.4773432650527622,0.1078167115902965,0.4292342719592878,0.6917748390368573,0.6181542591098023,MASTER_ONLY_CV,,2353
0.84,0.8478143022783056,0.9040847361024198,0.6328091797705058,0.7034914946267323,0.9136212624584718,0.5121042830540037,0.894878706199461,0.6563245823389021,0.6563245823389021,0.6310819991986482,0.6404044831548236,0.3888643265627909,0.3236832230197446,0.142691432010178,0.4519997382294056,0.9136212624584718,0.4579310344827586,664,78,786,825,0.4878957169459962,0.105121293800539,0.4292342719592878,0.6882542955781655,0.6136894809922152,MASTER_ONLY_CV,,2353
0.845,0.8478143022783056,0.9040847361024198,0.6277093072673183,0.7008575644867412,0.9152542372881356,0.5027932960893855,0.898921832884097,0.6490384615384616,0.6490384615384616,0.626329185520362,0.6347160792134043,0.385330377275972,0.3178396475001142,0.142691432010178,0.4519997382294056,0.9152542372881356,0.4543596730245232,667,75,801,810,0.4972067039106145,0.1010781671159029,0.4292342719592878,0.685758095532264,0.6103463350104176,MASTER_ONLY_CV,,2353
0.8499999999999999,0.8478143022783056,0.9040847361024198,0.6226094347641309,0.6993140989926064,0.9198606271777005,0.4916201117318435,0.9070080862533692,0.6407766990291263,0.6407766990291263,0.6216417067213671,0.6287085610840711,0.3845313493588832,0.3132352158144983,0.142691432010178,0.4519997382294056,0.9198606271777005,0.4510723860589812,673,69,819,792,0.5083798882681564,0.0929919137466307,0.4292342719592878,0.6839531652304749,0.6074987368546924,MASTER_ONLY_CV,,2353
0.8549999999999999,0.8478143022783056,0.9040847361024198,0.6170845728856779,0.696006314405176,0.9206161137440758,0.4823091247672253,0.9097035040431268,0.6329938900203665,0.6329938900203665,0.6163636709097835,0.6225054730377463,0.3797816157461036,0.3065483423485247,0.142691432010178,0.4519997382294056,0.9206161137440758,0.4473161033797216,675,67,834,777,0.5176908752327747,0.0902964959568733,0.4292342719592878,0.6809818589545215,0.60369887979822,MASTER_ONLY_CV,,2353
0.8599999999999999,0.8478143022783056,0.9040847361024198,0.6115597110072248,0.693062018033031,0.9224242424242424,0.4723774053382992,0.9137466307277629,0.6247947454844006,0.6247947454844006,0.6110757868391166,0.6161424145750927,0.3760000551056568,0.3003216258404207,0.142691432010178,0.4519997382294056,0.9224242424242424,0.443717277486911,678,64,850,761,0.5276225946617008,0.0862533692722372,0.4292342719592878,0.6782454590000492,0.6000707678707627,MASTER_ONLY_CV,,2353
0.8649999999999999,0.8478143022783056,0.9040847361024198,0.6034849128771781,0.6878920360526769,0.9226932668329176,0.4593420235878336,0.9164420485175202,0.613344384583506,0.613344384583506,0.6032269240841648,0.6069634617696418,0.3683791216631232,0.2903910955815687,0.142691432010178,0.4519997382294056,0.9226932668329176,0.4384268214055448,680,62,871,740,0.5406579764121664,0.0835579514824797,0.4292342719592878,0.6736986847391983,0.5943799481103725,MASTER_ONLY_CV,,2353
0.8699999999999999,0.8478143022783056,0.9040847361024198,0.5996600084997875,0.6858257163938624,0.9239543726235742,0.4525139664804469,0.9191374663072776,0.6075,0.6075,0.5995002168256722,0.6024546628853793,0.3657873298624745,0.2861526510752511,0.142691432010178,0.4519997382294056,0.9239543726235742,0.4360613810741688,682,60,882,729,0.547486033519553,0.0808625336927223,0.4292342719592878,0.6717923159061417,0.591865111163598,MASTER_ONLY_CV,,2353
0.8749999999999999,0.8478143022783056,0.9040847361024198,0.5937101572460689,0.6822075655742779,0.9247730220492868,0.4425822470515207,0.921832884097035,0.5986565910999161,0.5986565910999161,0.5936484332435897,0.5954980249040859,0.3607577715606872,0.279174693753036,0.142691432010178,0.4519997382294056,0.9247730220492868,0.4323640960809102,684,58,898,713,0.5574177529484792,0.0781671159029649,0.4292342719592878,0.6685680493931879,0.5877680438876723,MASTER_ONLY_CV,,2353
0.8799999999999999,0.8478143022783056,0.9040847361024198,0.589035274118147,0.6798840016664408,0.9270557029177718,0.4338919925512104,0.9258760107816713,0.5911205073995772,0.5911205073995772,0.5890245851820611,0.5897986423036172,0.358230330669343,0.2743159928520787,0.142691432010178,0.4519997382294056,0.9270557029177718,0.4296435272045028,687,55,912,699,0.5661080074487895,0.0741239892183288,0.4292342719592878,0.6663755518637776,0.5848007275435603,MASTER_ONLY_CV,,2353
0.8849999999999999,0.8478143022783056,0.9040847361024198,0.583510412239694,0.6769397052942958,0.929251700680272,0.4239602731222843,0.9299191374663072,0.5822676896845694,0.5822676896845694,0.583506726198217,0.5830491304777071,0.3547905877656234,0.268412623478411,0.142691432010178,0.4519997382294056,0.929251700680272,0.4264524103831891,690,52,928,683,0.5760397268777157,0.0700808625336927,0.4292342719592878,0.6636592836175443,0.5812064829264718,MASTER_ONLY_CV,,2353
0.8899999999999999,0.8478143022783056,0.9040847361024198,0.5762855928601784,0.6723904557782496,0.9299719887955182,0.4121663563004345,0.9326145552560648,0.5711827956989247,0.5711827956989247,0.5762255851657161,0.5743632035054349,0.3484611405036937,0.260006176233362,0.142691432010178,0.4519997382294056,0.9299719887955182,0.4222086638194021,692,50,947,664,0.5878336436995655,0.0673854447439353,0.4292342719592878,0.6596458011678217,0.576169484892724,MASTER_ONLY_CV,,2353
0.8949999999999999,0.8478143022783056,0.9040847361024198,0.566935826604335,0.6659258868861483,0.9289855072463769,0.3978895096213532,0.9339622641509434,0.5571490656236419,0.5571490656236419,0.5667242209615091,0.5631879651227473,0.3387062387883676,0.2486204483570261,0.142691432010178,0.4519997382294056,0.9289855072463769,0.4167167769092002,693,49,970,641,0.6021104903786468,0.0660377358490566,0.4292342719592878,0.654057102901038,0.5693588591387453,MASTER_ONLY_CV,,2353
0.8999999999999999,0.8478143022783056,0.9040847361024198,0.5563110922226945,0.6581667310822997,0.9263157894736842,0.3823711980136561,0.9339622641509434,0.5413005272407733,0.5413005272407733,0.5558354488055719,0.5504674730980453,0.326435824164206,0.2353917052986214,0.142691432010178,0.4519997382294056,0.9263157894736842,0.4105450236966824,693,49,995,616,0.6176288019863438,0.0660377358490566,0.4292342719592878,0.6474055194233888,0.5613918824885982,MASTER_ONLY_CV,,2353
0.905,0.8478143022783056,0.9040847361024198,0.5490862728431789,0.6547079462121098,0.9310344827586208,0.3687150837988827,0.9407008086253368,0.5282347710093375,0.5282347710093375,0.5482036695909529,0.5408288404930252,0.3234073887000236,0.2285748893553393,0.142691432010178,0.4519997382294056,0.9310344827586208,0.4069970845481049,698,44,1017,594,0.6312849162011173,0.059299191374663,0.4292342719592878,0.644110327843768,0.5569012544073147,MASTER_ONLY_CV,,2353
0.91,0.8478143022783056,0.9040847361024198,0.5410114747131322,0.6499014524470411,0.933115823817292,0.3550589695841092,0.944743935309973,0.5143884892086331,0.5143884892086331,0.5396277659580635,0.5303065031041514,0.3173808347189222,0.2199966482360575,0.142691432010178,0.4519997382294056,0.933115823817292,0.4028735632183908,701,41,1039,572,0.6449410304158908,0.0552560646900269,0.4292342719592878,0.6397820824010423,0.5513998421809314,MASTER_ONLY_CV,,2353
0.915,0.8478143022783056,0.9040847361024198,0.5303867403314917,0.6421422966431926,0.9302721088435374,0.3395406579764121,0.944743935309973,0.4974988631195998,0.4974988631195998,0.5283665037576459,0.5169665973766592,0.3050998743776245,0.2072274050975833,0.142691432010178,0.4519997382294056,0.9302721088435374,0.3971671388101983,701,41,1064,547,0.6604593420235878,0.0552560646900269,0.4292342719592878,0.633061552486302,0.5433748828806849,MASTER_ONLY_CV,,2353
0.92,0.8478143022783056,0.9040847361024198,0.522311942201445,0.6376992910934094,0.9340463458110516,0.3252638112973308,0.9501347708894878,0.4825046040515653,0.4825046040515653,0.5194685609050249,0.5058171888244231,0.3003039119553214,0.1993240440860821,0.142691432010178,0.4519997382294056,0.9340463458110516,0.3934151785714285,705,37,1087,524,0.6747361887026692,0.0498652291105121,0.4292342719592878,0.6289592543377044,0.5380508708565124,MASTER_ONLY_CV,,2353
0.925,0.8478143022783056,0.9040847361024198,0.5095622609434765,0.6294787687746474,0.9352380952380952,0.3047796399751707,0.954177897574124,0.4597378277153558,0.4597378277153558,0.5053552951806352,0.4885080451902706,0.2890084442205624,0.185666156238885,0.142691432010178,0.4519997382294056,0.9352380952380952,0.387308533916849,708,34,1120,491,0.6952203600248293,0.045822102425876,0.4292342719592878,0.6215933901056684,0.5289580572888255,MASTER_ONLY_CV,,2353
0.93,0.8478143022783056,0.9040847361024198,0.5002124946876328,0.6233776880978315,0.935871743486974,0.2898820608317815,0.9568733153638814,0.442654028436019,0.442654028436019,0.4948247029699355,0.4755572502840139,0.2804860127601595,0.1757267983933522,0.142691432010178,0.4519997382294056,0.935871743486974,0.3829557713052858,710,32,1144,467,0.7101179391682185,0.0431266846361186,0.4292342719592878,0.6161036833166985,0.5222191291582685,MASTER_ONLY_CV,,2353
0.935,0.8478143022783056,0.9040847361024198,0.4883127921801955,0.6154144100280918,0.9357601713062098,0.271260086902545,0.9595687331536388,0.4205967276227141,0.4205967276227141,0.4812268265206417,0.4588351750364516,0.2689121778331458,0.1630342170724933,0.142691432010178,0.4519997382294056,0.9357601713062098,0.3775185577942735,712,30,1174,437,0.728739913097455,0.0404312668463611,0.4292342719592878,0.6089167095750562,0.5134787290021383,MASTER_ONLY_CV,,2353
0.94,0.8478143022783056,0.9040847361024198,0.4772630684232894,0.6077083762073748,0.9339407744874716,0.2545003103662321,0.9609164420485176,0.4,0.4,0.4684487951807229,0.4431695758810849,0.2569365984544923,0.1510627738185471,0.142691432010178,0.4519997382294056,0.9339407744874716,0.3725182863113898,713,29,1201,410,0.7454996896337679,0.0390835579514824,0.4292342719592878,0.6019412204672885,0.5051117351808295,MASTER_ONLY_CV,,2353
0.945,0.8478143022783056,0.9040847361024198,0.4679133021674458,0.6019707837458443,0.9367396593673966,0.238981998758535,0.9649595687331536,0.380811078140455,0.380811078140455,0.457171559934609,0.4289704300242308,0.2495800986761265,0.1420022111393425,0.142691432010178,0.4519997382294056,0.9367396593673966,0.368692070030896,716,26,1226,385,0.7610180012414649,0.0350404312668463,0.4292342719592878,0.5965893935078069,0.4984735847047785,MASTER_ONLY_CV,,2353
0.95,0.8478143022783056,0.9040847361024198,0.4538886527836804,0.5924556745153351,0.9358288770053476,0.2172563625077591,0.967654986522911,0.3526448362720403,0.3526448362720403,0.4401959940272366,0.4078619710398733,0.2349928192895909,0.1275571843538794,0.142691432010178,0.4519997382294056,0.9358288770053476,0.3628094997473471,718,24,1261,350,0.7827436374922409,0.0323450134770889,0.4292342719592878,0.5877554296895504,0.4878479266576473,MASTER_ONLY_CV,,2353
